base,strand,left,right,n,m,count,probability,logProbabilityDb
A,0,C,C,29,10,0,0.000886855,-30.5215
A,0,C,C,29,11,0,0.000853263,-30.6892
A,0,C,C,29,12,0,0.000842066,-30.7465
A,0,C,C,29,13,0,0.000898052,-30.4670
A,0,C,C,29,14,2,0.00147065,-28.3249
A,0,C,C,29,15,2,0.00153783,-28.1309
A,0,C,C,29,16,4,0.0022448,-26.4882
A,0,C,C,29,17,3,0.00187452,-27.2711
A,0,C,C,29,18,5,0.00261507,-25.8252
A,0,C,C,29,19,3,0.002356,-26.2783
A,0,C,C,29,20,12,0.0060468,-22.1847
A,0,C,C,29,21,18,0.00963452,-20.1617
A,0,C,C,29,22,36,0.0181582,-17.4093
A,0,C,C,29,23,98,0.0428398,-13.6815
A,0,C,C,29,24,182,0.0764401,-11.1668
A,0,C,C,29,25,312,0.121956,-9.1380
A,0,C,C,29,26,369,0.141259,-8.4998
A,0,C,C,29,27,390,0.144299,-8.4074
A,0,C,C,29,28,378,0.13513,-8.6925
A,0,C,C,29,29,271,0.0965629,-10.1519
A,0,C,C,29,30,171,0.0622112,-12.0613
A,0,C,C,29,31,107,0.0392189,-14.0650
A,0,C,C,29,32,76,0.0277291,-15.5706
A,0,C,C,29,33,34,0.0134203,-18.7224
A,0,C,C,29,34,19,0.00779896,-21.0796
A,0,C,C,29,35,12,0.00519582,-22.8435
A,0,C,C,29,36,8,0.00369232,-24.3270
A,0,C,C,29,37,5,0.00277183,-25.5723
A,0,C,C,29,38,2,0.00161621,-27.9150
A,0,C,C,29,39,4,0.00204325,-26.8968
A,0,C,C,29,40,0,0.000898052,-30.4670
A,0,C,C,29,41,0,0.000864461,-30.6325
A,0,C,C,29,42,0,0.000819672,-30.8636
A,0,C,C,29,43,0,0.000830869,-30.8047
A,0,C,C,29,44,1,0.00111157,-29.5406
A,0,C,C,29,45,0,0.000842066,-30.7465
A,0,C,C,29,46,0,0.000853263,-30.6892
A,0,C,C,29,47,0,0.000830869,-30.8047
A,0,C,C,29,48,0,0.000819672,-30.8636
A,0,C,C,29,49,0,0.000819672,-30.8636
A,0,C,C,29,50,0,0.000819672,-30.8636
A,0,C,C,29,51,0,0.000819672,-30.8636
A,0,C,C,29,52,0,0.000819672,-30.8636
A,0,C,C,29,53,0,0.000819672,-30.8636
A,0,C,C,29,54,0,0.000819672,-30.8636
A,0,C,C,29,55,0,0.000819672,-30.8636
A,0,C,C,29,56,0,0.000819672,-30.8636
A,0,C,C,29,57,0,0.000819672,-30.8636
A,0,C,C,29,58,0,0.000819672,-30.8636
A,0,C,C,29,59,0,0.000830869,-30.8047
A,0,C,C,29,60,0,0.000842066,-30.7465
A,0,C,G,29,0,0,0.000819672,-30.8636
A,0,C,G,29,1,0,0.000819672,-30.8636
A,0,C,G,29,2,0,0.000822678,-30.8477
A,0,C,G,29,3,1,0.000910055,-30.4093
A,0,C,G,29,4,0,0.000822678,-30.8477
A,0,C,G,29,5,0,0.000825684,-30.8319
A,0,C,G,29,6,0,0.000819672,-30.8636
A,0,C,G,29,7,0,0.000822678,-30.8477
A,0,C,G,29,8,2,0.000973385,-30.1172
A,0,C,G,29,9,0,0.00082869,-30.8161
A,0,C,G,29,10,2,0.000982403,-30.0771
A,0,C,G,29,11,0,0.00082869,-30.8161
A,0,C,G,29,12,0,0.000825684,-30.8319
A,0,C,G,29,13,4,0.0011301,-29.4688
A,0,C,G,29,14,4,0.00113912,-29.4343
A,0,C,G,29,15,4,0.00115716,-29.3661
A,0,C,G,29,16,12,0.00178103,-27.4933
A,0,C,G,29,17,6,0.00131989,-28.7946
A,0,C,G,29,18,16,0.00209747,-26.7830
A,0,C,G,29,19,32,0.00333018,-24.7753
A,0,C,G,29,20,92,0.00801072,-20.9633
A,0,C,G,29,21,195,0.0159916,-17.9611
A,0,C,G,29,22,399,0.0317365,-14.9844
A,0,C,G,29,23,801,0.0629605,-12.0093
A,0,C,G,29,24,1348,0.105478,-9.7684
A,0,C,G,29,25,1721,0.135277,-8.6878
A,0,C,G,29,26,1897,0.149068,-8.2662
A,0,C,G,29,27,1706,0.134546,-8.7113
A,0,C,G,29,28,1333,0.105967,-9.7483
A,0,C,G,29,29,930,0.0741991,-11.2960
A,0,C,G,29,30,590,0.0476139,-13.2227
A,0,C,G,29,31,387,0.0313853,-15.0327
A,0,C,G,29,32,277,0.0225854,-16.4617
A,0,C,G,29,33,149,0.0125223,-19.0232
A,0,C,G,29,34,85,0.00746821,-21.2678
A,0,C,G,29,35,44,0.00430958,-23.6557
A,0,C,G,29,36,34,0.00347187,-24.5944
A,0,C,G,29,37,29,0.00308008,-25.1144
A,0,C,G,29,38,11,0.00168463,-27.7349
A,0,C,G,29,39,5,0.00122049,-29.1347
A,0,C,G,29,40,5,0.00120245,-29.1993
A,0,C,G,29,41,3,0.00104874,-29.7933
A,0,C,G,29,42,0,0.000819672,-30.8636
A,0,C,G,29,43,1,0.000895026,-30.4816
A,0,C,G,29,44,1,0.000898032,-30.4671
A,0,C,G,29,45,1,0.000898032,-30.4671
A,0,C,G,29,46,1,0.000901038,-30.4526
A,0,C,G,29,47,1,0.000895026,-30.4816
A,0,C,G,29,48,0,0.000819672,-30.8636
A,0,C,G,29,49,0,0.000819672,-30.8636
A,0,C,G,29,50,0,0.000819672,-30.8636
A,0,C,G,29,51,0,0.000819672,-30.8636
A,0,C,G,29,52,0,0.000819672,-30.8636
A,0,C,G,29,53,0,0.000819672,-30.8636
A,0,C,G,29,54,0,0.000819672,-30.8636
A,0,C,G,29,55,0,0.000819672,-30.8636
A,0,C,G,29,56,0,0.000819672,-30.8636
A,0,C,G,29,57,0,0.000819672,-30.8636
A,0,C,G,29,58,0,0.000819672,-30.8636
A,0,C,G,29,59,0,0.000822678,-30.8477
A,0,C,G,29,60,2,0.00097038,-30.1306
A,0,C,T,29,0,0,0.000819672,-30.8636
A,0,C,T,29,1,0,0.000819672,-30.8636
A,0,C,T,29,2,1,0.000998341,-30.0072
A,0,C,T,29,3,1,0.00103398,-29.8549
A,0,C,T,29,4,0,0.000826799,-30.8260
A,0,C,T,29,5,0,0.000833926,-30.7887
A,0,C,T,29,6,0,0.000819672,-30.8636
A,0,C,T,29,7,0,0.000826799,-30.8260
A,0,C,T,29,8,0,0.000841053,-30.7518
A,0,C,T,29,9,1,0.0010126,-29.9456
A,0,C,T,29,10,1,0.00103398,-29.8549
A,0,C,T,29,11,2,0.00118414,-29.2660
A,0,C,T,29,12,0,0.000833926,-30.7887
A,0,C,T,29,13,1,0.0010411,-29.8251
A,0,C,T,29,14,2,0.00123403,-29.0868
A,0,C,T,29,15,3,0.00144833,-28.3913
A,0,C,T,29,16,4,0.00172678,-27.6276
A,0,C,T,29,17,6,0.00200572,-26.9773
A,0,C,T,29,18,8,0.00247709,-26.0606
A,0,C,T,29,19,10,0.00299835,-25.2312
A,0,C,T,29,20,35,0.00809227,-20.9193
A,0,C,T,29,21,65,0.0144929,-18.3884
A,0,C,T,29,22,93,0.0216338,-16.6487
A,0,C,T,29,23,208,0.0464356,-13.3315
A,0,C,T,29,24,382,0.0832613,-10.7956
A,0,C,T,29,25,571,0.122354,-9.1238
A,0,C,T,29,26,692,0.145619,-8.3678
A,0,C,T,29,27,709,0.146868,-8.3307
A,0,C,T,29,28,588,0.122334,-9.1245
A,0,C,T,29,29,415,0.0864634,-10.6317
A,0,C,T,29,30,310,0.0637405,-11.9558
A,0,C,T,29,31,186,0.038813,-14.1102
A,0,C,T,29,32,111,0.0239518,-16.2066
A,0,C,T,29,33,59,0.0131287,-18.8178
A,0,C,T,29,34,26,0.00646286,-21.8957
A,0,C,T,29,35,21,0.00514902,-22.8828
A,0,C,T,29,36,10,0.00299123,-25.2415
A,0,C,T,29,37,8,0.00257687,-25.8891
A,0,C,T,29,38,3,0.00149822,-28.2442
A,0,C,T,29,39,1,0.00108387,-29.6502
A,0,C,T,29,40,2,0.00121265,-29.1627
A,0,C,T,29,41,0,0.000848181,-30.7151
A,0,C,T,29,42,0,0.000819672,-30.8636
A,0,C,T,29,43,0,0.000826799,-30.8260
A,0,C,T,29,44,0,0.000833926,-30.7887
A,0,C,T,29,45,1,0.00100547,-29.9763
A,0,C,T,29,46,1,0.0010126,-29.9456
A,0,C,T,29,47,0,0.000826799,-30.8260
A,0,C,T,29,48,0,0.000819672,-30.8636
A,0,C,T,29,49,0,0.000819672,-30.8636
A,0,C,T,29,50,0,0.000819672,-30.8636
A,0,C,T,29,51,0,0.000819672,-30.8636
A,0,C,T,29,52,0,0.000819672,-30.8636
A,0,C,T,29,53,0,0.000819672,-30.8636
A,0,C,T,29,54,0,0.000819672,-30.8636
A,0,C,T,29,55,0,0.000819672,-30.8636
A,0,C,T,29,56,0,0.000819672,-30.8636
A,0,C,T,29,57,0,0.000819672,-30.8636
A,0,C,T,29,58,0,0.000819672,-30.8636
A,0,C,T,29,59,1,0.000998341,-30.0072
A,0,C,T,29,60,0,0.000833926,-30.7887
A,0,G,C,29,0,0,0.000819672,-30.8636
A,0,G,C,29,1,0,0.000819672,-30.8636
A,0,G,C,29,2,0,0.000852482,-30.6931
A,0,G,C,29,3,0,0.00101653,-29.9288
A,0,G,C,29,4,0,0.000852482,-30.6931
A,0,G,C,29,5,0,0.000885291,-30.5291
A,0,G,C,29,6,0,0.000819672,-30.8636
A,0,G,C,29,7,0,0.000852482,-30.6931
A,0,G,C,29,8,0,0.000918101,-30.3711
A,0,G,C,29,9,0,0.000918101,-30.3711
A,0,G,C,29,10,0,0.00101653,-29.9288
A,0,G,C,29,11,0,0.000918101,-30.3711
A,0,G,C,29,12,0,0.000885291,-30.5291
A,0,G,C,29,13,0,0.00104934,-29.7908
A,0,G,C,29,14,0,0.00114777,-29.4015
A,0,G,C,29,15,0,0.00134462,-28.7140
A,0,G,C,29,16,1,0.00262646,-25.8063
A,0,G,C,29,17,1,0.00233117,-26.3243
A,0,G,C,29,18,1,0.00292175,-25.3436
A,0,G,C,29,19,2,0.00453168,-23.4374
A,0,G,C,29,20,1,0.00744946,-21.2788
A,0,G,C,29,21,2,0.0140136,-18.5345
A,0,G,C,29,22,7,0.0287236,-15.4176
A,0,G,C,29,23,6,0.0512943,-12.8993
A,0,G,C,29,24,13,0.0889427,-10.5089
A,0,G,C,29,25,32,0.134657,-8.7077
A,0,G,C,29,26,32,0.146205,-8.3504
A,0,G,C,29,27,31,0.137738,-8.6095
A,0,G,C,29,28,26,0.116401,-9.3404
A,0,G,C,29,29,20,0.0831512,-10.8013
A,0,G,C,29,30,13,0.0559363,-12.5231
A,0,G,C,29,31,7,0.0343669,-14.6386
A,0,G,C,29,32,5,0.0236008,-16.2707
A,0,G,C,29,33,1,0.0116819,-19.3249
A,0,G,C,29,34,1,0.00705575,-21.5146
A,0,G,C,29,35,1,0.00495594,-23.0487
A,0,G,C,29,36,0,0.00291948,-25.3469
A,0,G,C,29,37,0,0.00259139,-25.8647
A,0,G,C,29,38,0,0.00157429,-28.0291
A,0,G,C,29,39,0,0.0012462,-29.0441
A,0,G,C,29,40,0,0.00104934,-29.7908
A,0,G,C,29,41,0,0.00095091,-30.2186
A,0,G,C,29,42,0,0.000819672,-30.8636
A,0,G,C,29,43,0,0.000852482,-30.6931
A,0,G,C,29,44,0,0.000885291,-30.5291
A,0,G,C,29,45,0,0.000885291,-30.5291
A,0,G,C,29,46,0,0.000918101,-30.3711
A,0,G,C,29,47,0,0.000852482,-30.6931
A,0,G,C,29,48,0,0.000819672,-30.8636
A,0,G,C,29,49,0,0.000819672,-30.8636
A,0,G,C,29,50,0,0.000819672,-30.8636
A,0,G,C,29,51,0,0.000819672,-30.8636
A,0,G,C,29,52,0,0.000819672,-30.8636
A,0,G,C,29,53,0,0.000819672,-30.8636
A,0,G,C,29,54,0,0.000819672,-30.8636
A,0,G,C,29,55,0,0.000819672,-30.8636
A,0,G,C,29,56,0,0.000819672,-30.8636
A,0,G,C,29,57,0,0.000819672,-30.8636
A,0,G,C,29,58,0,0.000819672,-30.8636
A,0,G,C,29,59,0,0.000852482,-30.6931
A,0,G,C,29,60,0,0.000885291,-30.5291
A,0,G,G,29,0,0,0.000819672,-30.8636
A,0,G,G,29,1,0,0.000819672,-30.8636
A,0,G,G,29,2,0,0.000843872,-30.7372
A,0,G,G,29,3,0,0.000964871,-30.1553
A,0,G,G,29,4,0,0.000843872,-30.7372
A,0,G,G,29,5,1,0.00145054,-28.3847
A,0,G,G,29,6,0,0.000819672,-30.8636
A,0,G,G,29,7,0,0.000843872,-30.7372
A,0,G,G,29,8,0,0.000892272,-30.4950
A,0,G,G,29,9,0,0.000892272,-30.4950
A,0,G,G,29,10,0,0.000964871,-30.1553
A,0,G,G,29,11,0,0.000892272,-30.4950
A,0,G,G,29,12,0,0.000868072,-30.6144
A,0,G,G,29,13,0,0.000989071,-30.0477
A,0,G,G,29,14,0,0.00106167,-29.7401
A,0,G,G,29,15,1,0.00178933,-27.4731
A,0,G,G,29,16,3,0.00331726,-24.7922
A,0,G,G,29,17,3,0.00309946,-25.0871
A,0,G,G,29,18,2,0.00295259,-25.2980
A,0,G,G,29,19,3,0.00414005,-23.8299
A,0,G,G,29,20,9,0.0103694,-19.8425
A,0,G,G,29,21,13,0.0169584,-17.7061
A,0,G,G,29,22,36,0.0382927,-14.1688
A,0,G,G,29,23,45,0.0607651,-12.1635
A,0,G,G,29,24,79,0.10426,-9.8188
A,0,G,G,29,25,89,0.132736,-8.7701
A,0,G,G,29,26,104,0.149991,-8.2393
A,0,G,G,29,27,71,0.125107,-9.0272
A,0,G,G,29,28,66,0.109369,-9.6111
A,0,G,G,29,29,43,0.0749428,-11.2527
A,0,G,G,29,30,28,0.0502098,-12.9921
A,0,G,G,29,31,11,0.0278934,-15.5450
A,0,G,G,29,32,10,0.020535,-16.8751
A,0,G,G,29,33,6,0.0117438,-19.3019
A,0,G,G,29,34,0,0.00483684,-23.1544
A,0,G,G,29,35,2,0.00445298,-23.5135
A,0,G,G,29,36,2,0.00353339,-24.5181
A,0,G,G,29,37,0,0.00212646,-26.7234
A,0,G,G,29,38,3,0.00312366,-25.0534
A,0,G,G,29,39,1,0.00171673,-27.6530
A,0,G,G,29,40,0,0.000989071,-30.0477
A,0,G,G,29,41,0,0.000916471,-30.3788
A,0,G,G,29,42,0,0.000819672,-30.8636
A,0,G,G,29,43,0,0.000843872,-30.7372
A,0,G,G,29,44,0,0.000868072,-30.6144
A,0,G,G,29,45,0,0.000868072,-30.6144
A,0,G,G,29,46,0,0.000892272,-30.4950
A,0,G,G,29,47,0,0.000843872,-30.7372
A,0,G,G,29,48,0,0.000819672,-30.8636
A,0,G,G,29,49,0,0.000819672,-30.8636
A,0,G,G,29,50,0,0.000819672,-30.8636
A,0,G,G,29,51,0,0.000819672,-30.8636
A,0,G,G,29,52,0,0.000819672,-30.8636
A,0,G,G,29,53,0,0.000819672,-30.8636
A,0,G,G,29,54,0,0.000819672,-30.8636
A,0,G,G,29,55,0,0.000819672,-30.8636
A,0,G,G,29,56,0,0.000819672,-30.8636
A,0,G,G,29,57,0,0.000819672,-30.8636
A,0,G,G,29,58,0,0.000819672,-30.8636
A,0,G,G,29,59,0,0.000843872,-30.7372
A,0,G,G,29,60,0,0.000868072,-30.6144
A,0,G,T,29,0,0,0.000819672,-30.8636
A,0,G,T,29,1,0,0.000819672,-30.8636
A,0,G,T,29,2,0,0.000855167,-30.6795
A,0,G,T,29,3,0,0.00103264,-29.8605
A,0,G,T,29,4,0,0.000855167,-30.6795
A,0,G,T,29,5,0,0.000890661,-30.5029
A,0,G,T,29,6,0,0.000819672,-30.8636
A,0,G,T,29,7,0,0.000855167,-30.6795
A,0,G,T,29,8,0,0.000926156,-30.3332
A,0,G,T,29,9,0,0.000926156,-30.3332
A,0,G,T,29,10,1,0.00188696,-27.2424
A,0,G,T,29,11,0,0.000926156,-30.3332
A,0,G,T,29,12,0,0.000890661,-30.5029
A,0,G,T,29,13,0,0.00106813,-29.7137
A,0,G,T,29,14,0,0.00117462,-29.3010
A,0,G,T,29,15,0,0.00138758,-28.5774
A,0,G,T,29,16,0,0.00192,-27.1670
A,0,G,T,29,17,0,0.00160055,-27.9573
A,0,G,T,29,18,0,0.00223945,-26.4986
A,0,G,T,29,19,0,0.00312681,-25.0490
A,0,G,T,29,20,1,0.00799201,-20.9734
A,0,G,T,29,21,1,0.014239,-18.4652
A,0,G,T,29,22,2,0.0267355,-15.7291
A,0,G,T,29,23,7,0.0562792,-12.4965
A,0,G,T,29,24,10,0.0935912,-10.2876
A,0,G,T,29,25,14,0.130231,-8.8528
A,0,G,T,29,26,17,0.145288,-8.3777
A,0,G,T,29,27,16,0.136128,-8.6605
A,0,G,T,29,28,12,0.113899,-9.4348
A,0,G,T,29,29,11,0.0822,-10.8513
A,0,G,T,29,30,5,0.0536122,-12.7074
A,0,G,T,29,31,6,0.0362579,-14.4060
A,0,G,T,29,32,5,0.0254651,-15.9405
A,0,G,T,29,33,2,0.0134251,-18.7208
A,0,G,T,29,34,0,0.00671176,-21.7316
A,0,G,T,29,35,1,0.00529443,-22.7618
A,0,G,T,29,36,0,0.00309132,-25.0986
A,0,G,T,29,37,1,0.00359069,-24.4482
A,0,G,T,29,38,0,0.00163605,-27.8620
A,0,G,T,29,39,0,0.0012811,-28.9242
A,0,G,T,29,40,0,0.00106813,-29.7137
A,0,G,T,29,41,0,0.00096165,-30.1698
A,0,G,T,29,42,0,0.000819672,-30.8636
A,0,G,T,29,43,0,0.000855167,-30.6795
A,0,G,T,29,44,0,0.000890661,-30.5029
A,0,G,T,29,45,0,0.000890661,-30.5029
A,0,G,T,29,46,0,0.000926156,-30.3332
A,0,G,T,29,47,0,0.000855167,-30.6795
A,0,G,T,29,48,0,0.000819672,-30.8636
A,0,G,T,29,49,0,0.000819672,-30.8636
A,0,G,T,29,50,0,0.000819672,-30.8636
A,0,G,T,29,51,0,0.000819672,-30.8636
A,0,G,T,29,52,0,0.000819672,-30.8636
A,0,G,T,29,53,0,0.000819672,-30.8636
A,0,G,T,29,54,0,0.000819672,-30.8636
A,0,G,T,29,55,0,0.000819672,-30.8636
A,0,G,T,29,56,0,0.000819672,-30.8636
A,0,G,T,29,57,0,0.000819672,-30.8636
A,0,G,T,29,58,0,0.000819672,-30.8636
A,0,G,T,29,59,0,0.000855167,-30.6795
A,0,G,T,29,60,0,0.000890661,-30.5029
A,0,T,C,29,0,0,0.000819672,-30.8636
A,0,T,C,29,1,0,0.000819672,-30.8636
A,0,T,C,29,2,0,0.000843681,-30.7382
A,0,T,C,29,3,0,0.000963723,-30.1605
A,0,T,C,29,4,0,0.000843681,-30.7382
A,0,T,C,29,5,0,0.000867689,-30.6164
A,0,T,C,29,6,0,0.000819672,-30.8636
A,0,T,C,29,7,1,0.00142154,-28.4724
A,0,T,C,29,8,0,0.000891697,-30.4978
A,0,T,C,29,9,0,0.000891697,-30.4978
A,0,T,C,29,10,1,0.00154158,-28.1203
A,0,T,C,29,11,0,0.000891697,-30.4978
A,0,T,C,29,12,1,0.00144555,-28.3997
A,0,T,C,29,13,0,0.000987731,-30.0536
A,0,T,C,29,14,1,0.00163762,-27.8579
A,0,T,C,29,15,3,0.00293738,-25.3204
A,0,T,C,29,16,1,0.00214179,-26.6922
A,0,T,C,29,17,1,0.00192572,-27.1541
A,0,T,C,29,18,0,0.00178001,-27.4958
A,0,T,C,29,19,3,0.0041138,-23.8576
A,0,T,C,29,20,5,0.00798247,-20.9786
A,0,T,C,29,21,7,0.0133637,-18.7407
A,0,T,C,29,22,9,0.0223942,-16.4987
A,0,T,C,29,23,16,0.0435332,-13.6118
A,0,T,C,29,24,46,0.0843732,-10.7380
A,0,T,C,29,25,90,0.132271,-8.7854
A,0,T,C,29,26,85,0.137833,-8.6065
A,0,T,C,29,27,76,0.127014,-8.9615
A,0,T,C,29,28,101,0.128736,-8.9030
A,0,T,C,29,29,74,0.0922703,-10.3494
A,0,T,C,29,30,56,0.0659993,-11.8046
A,0,T,C,29,31,25,0.0357693,-14.4649
A,0,T,C,29,32,12,0.0215348,-16.6686
A,0,T,C,29,33,15,0.0168581,-17.7319
A,0,T,C,29,34,3,0.00653865,-21.8451
A,0,T,C,29,35,5,0.00615783,-22.1057
A,0,T,C,29,36,2,0.00351193,-24.5445
A,0,T,C,29,37,2,0.00327185,-24.8521
A,0,T,C,29,38,2,0.00252758,-25.9729
A,0,T,C,29,39,1,0.00170964,-27.6710
A,0,T,C,29,40,0,0.000987731,-30.0536
A,0,T,C,29,41,0,0.000915706,-30.3824
A,0,T,C,29,42,0,0.000819672,-30.8636
A,0,T,C,29,43,0,0.000843681,-30.7382
A,0,T,C,29,44,0,0.000867689,-30.6164
A,0,T,C,29,45,0,0.000867689,-30.6164
A,0,T,C,29,46,0,0.000891697,-30.4978
A,0,T,C,29,47,0,0.000843681,-30.7382
A,0,T,C,29,48,0,0.000819672,-30.8636
A,0,T,C,29,49,0,0.000819672,-30.8636
A,0,T,C,29,50,0,0.000819672,-30.8636
A,0,T,C,29,51,0,0.000819672,-30.8636
A,0,T,C,29,52,0,0.000819672,-30.8636
A,0,T,C,29,53,0,0.000819672,-30.8636
A,0,T,C,29,54,0,0.000819672,-30.8636
A,0,T,C,29,55,0,0.000819672,-30.8636
A,0,T,C,29,56,0,0.000819672,-30.8636
A,0,T,C,29,57,0,0.000819672,-30.8636
A,0,T,C,29,58,0,0.000819672,-30.8636
A,0,T,C,29,59,0,0.000843681,-30.7382
A,0,T,C,29,60,0,0.000867689,-30.6164
A,0,T,G,29,0,0,0.000819672,-30.8636
A,0,T,G,29,1,0,0.000819672,-30.8636
A,0,T,G,29,2,0,0.0008321,-30.7982
A,0,T,G,29,3,3,0.00179159,-27.4676
A,0,T,G,29,4,1,0.00113122,-29.4645
A,0,T,G,29,5,0,0.000844527,-30.7339
A,0,T,G,29,6,0,0.000819672,-30.8636
A,0,T,G,29,7,0,0.0008321,-30.7982
A,0,T,G,29,8,0,0.000856955,-30.6704
A,0,T,G,29,9,2,0.00145519,-28.3708
A,0,T,G,29,10,0,0.000894237,-30.4855
A,0,T,G,29,11,1,0.00115607,-29.3701
A,0,T,G,29,12,1,0.00114365,-29.4171
A,0,T,G,29,13,1,0.00120578,-29.1873
A,0,T,G,29,14,0,0.000943948,-30.2505
A,0,T,G,29,15,2,0.00161675,-27.9136
A,0,T,G,29,16,4,0.0024014,-26.1954
A,0,T,G,29,17,2,0.00169131,-27.7178
A,0,T,G,29,18,7,0.0034106,-24.6717
A,0,T,G,29,19,10,0.00461865,-23.3549
A,0,T,G,29,20,15,0.00751855,-21.2387
A,0,T,G,29,21,42,0.017782,-17.5002
A,0,T,G,29,22,76,0.0320282,-14.9447
A,0,T,G,29,23,154,0.0642079,-11.9241
A,0,T,G,29,24,225,0.0976119,-10.1050
A,0,T,G,29,25,333,0.141549,-8.4909
A,0,T,G,29,26,307,0.138146,-8.5966
A,0,T,G,29,27,284,0.128358,-8.9158
A,0,T,G,29,28,232,0.106218,-9.7380
A,0,T,G,29,29,167,0.0759755,-11.1933
A,0,T,G,29,30,102,0.0483182,-13.1589
A,0,T,G,29,31,83,0.0362596,-14.4058
A,0,T,G,29,32,50,0.022909,-16.3999
A,0,T,G,29,33,28,0.0130102,-18.8571
A,0,T,G,29,34,20,0.00886501,-20.5232
A,0,T,G,29,35,9,0.00477935,-23.2063
A,0,T,G,29,36,7,0.00370886,-24.3076
A,0,T,G,29,37,7,0.00358459,-24.4556
A,0,T,G,29,38,0,0.00110551,-29.5644
A,0,T,G,29,39,0,0.00098123,-30.0823
A,0,T,G,29,40,0,0.000906665,-30.4255
A,0,T,G,29,41,0,0.000869382,-30.6079
A,0,T,G,29,42,0,0.000819672,-30.8636
A,0,T,G,29,43,0,0.0008321,-30.7982
A,0,T,G,29,44,0,0.000844527,-30.7339
A,0,T,G,29,45,0,0.000844527,-30.7339
A,0,T,G,29,46,1,0.00115607,-29.3701
A,0,T,G,29,47,0,0.0008321,-30.7982
A,0,T,G,29,48,0,0.000819672,-30.8636
A,0,T,G,29,49,0,0.000819672,-30.8636
A,0,T,G,29,50,0,0.000819672,-30.8636
A,0,T,G,29,51,0,0.000819672,-30.8636
A,0,T,G,29,52,0,0.000819672,-30.8636
A,0,T,G,29,53,0,0.000819672,-30.8636
A,0,T,G,29,54,0,0.000819672,-30.8636
A,0,T,G,29,55,0,0.000819672,-30.8636
A,0,T,G,29,56,0,0.000819672,-30.8636
A,0,T,G,29,57,0,0.000819672,-30.8636
A,0,T,G,29,58,0,0.000819672,-30.8636
A,0,T,G,29,59,0,0.0008321,-30.7982
A,0,T,G,29,60,0,0.000844527,-30.7339
A,0,T,T,29,0,0,0.000819672,-30.8636
A,0,T,T,29,1,0,0.000819672,-30.8636
A,0,T,T,29,2,0,0.000838387,-30.7656
A,0,T,T,29,3,0,0.000931962,-30.3060
A,0,T,T,29,4,0,0.000838387,-30.7656
A,0,T,T,29,5,1,0.00130755,-28.8354
A,0,T,T,29,6,0,0.000819672,-30.8636
A,0,T,T,29,7,0,0.000838387,-30.7656
A,0,T,T,29,8,1,0.00132627,-28.7737
A,0,T,T,29,9,0,0.000875817,-30.5759
A,0,T,T,29,10,1,0.00138241,-28.5936
A,0,T,T,29,11,0,0.000875817,-30.5759
A,0,T,T,29,12,0,0.000857102,-30.6697
A,0,T,T,29,13,1,0.00140113,-28.5352
A,0,T,T,29,14,1,0.00145727,-28.3646
A,0,T,T,29,15,1,0.00156956,-28.0422
A,0,T,T,29,16,2,0.00230074,-26.3813
A,0,T,T,29,17,0,0.0012314,-29.0960
A,0,T,T,29,18,1,0.00201872,-26.9492
A,0,T,T,29,19,2,0.00293705,-25.3209
A,0,T,T,29,20,8,0.00775454,-21.1044
A,0,T,T,29,21,11,0.0123997,-19.0659
A,0,T,T,29,22,24,0.0243941,-16.1272
A,0,T,T,29,23,59,0.0534849,-12.7177
A,0,T,T,29,24,88,0.0848699,-10.7125
A,0,T,T,29,25,147,0.128964,-8.8953
A,0,T,T,29,26,158,0.140506,-8.5230
A,0,T,T,29,27,144,0.129821,-8.8666
A,0,T,T,29,28,161,0.127559,-8.9429
A,0,T,T,29,29,97,0.0824673,-10.8372
A,0,T,T,29,30,92,0.0678445,-11.6849
A,0,T,T,29,31,42,0.0357212,-14.4707
A,0,T,T,29,32,28,0.0241747,-16.1664
A,0,T,T,29,33,13,0.012421,-19.0584
A,0,T,T,29,34,12,0.00933176,-20.3004
A,0,T,T,29,35,7,0.00588175,-22.3049
A,0,T,T,29,36,1,0.00246788,-26.0768
A,0,T,T,29,37,2,0.00273118,-25.6365
A,0,T,T,29,38,2,0.00215102,-26.6736
A,0,T,T,29,39,1,0.00151342,-28.2004
A,0,T,T,29,40,0,0.000950677,-30.2197
A,0,T,T,29,41,1,0.00134498,-28.7128
A,0,T,T,29,42,0,0.000819672,-30.8636
A,0,T,T,29,43,0,0.000838387,-30.7656
A,0,T,T,29,44,0,0.000857102,-30.6697
A,0,T,T,29,45,0,0.000857102,-30.6697
A,0,T,T,29,46,0,0.000875817,-30.5759
A,0,T,T,29,47,0,0.000838387,-30.7656
A,0,T,T,29,48,0,0.000819672,-30.8636
A,0,T,T,29,49,0,0.000819672,-30.8636
A,0,T,T,29,50,0,0.000819672,-30.8636
A,0,T,T,29,51,0,0.000819672,-30.8636
A,0,T,T,29,52,0,0.000819672,-30.8636
A,0,T,T,29,53,0,0.000819672,-30.8636
A,0,T,T,29,54,0,0.000819672,-30.8636
A,0,T,T,29,55,0,0.000819672,-30.8636
A,0,T,T,29,56,0,0.000819672,-30.8636
A,0,T,T,29,57,0,0.000819672,-30.8636
A,0,T,T,29,58,0,0.000819672,-30.8636
A,0,T,T,29,59,0,0.000838387,-30.7656
A,0,T,T,29,60,0,0.000857102,-30.6697
